Age,Best overall,Overall rating,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,Jumping,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Interceptions,Aggression,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total mentality,Att. Position,Vision,Penalties,Composure,Total power,Shot power,Long shots,Total stats,International reputation,On Loan,Team_encoded,Best position_CAM,Best position_CB,Best position_CDM,Best position_CF,Best position_CM,Best position_GK,Best position_LB,Best position_LM,Best position_LW,Best position_LWB,Best position_RB,Best position_RM,Best position_RW,Best position_RWB,Best position_ST,Years left,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
23,70,69,76,0,14.80876270134486,8.699681400989514,172,67,76,78,61.0,65,80.0,77,68,70.0,0.5544303797468355,66,45,53,59,42.0,0.6049382716049382,71,52.0,53,53,68,0.71900826446281,61,69,69.0,63,68,0.0913348946135831,6,13,5.0,11,14,0.6470588235294118,62,53.0,50.0,55.0,0.504823151125402,39,36,1756,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,61.8,62.0,66.0,9.8,1.0,0.0,0.0,0.0
21,63,62,73,1,13.71015115341694,10.12667110305036,181,74,76,72,64.0,55,69.0,61,68,70.0,0.5848101265822785,60,60,51,55,51.0,0.5654320987654321,64,57.0,48,50,62,0.3305785123966942,36,38,31.0,20,55,0.1311475409836065,15,14,13.0,14,10,0.4929971988795518,58,56.0,52.0,59.0,0.5691318327974277,59,52,1616,1,1,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,66.2,56.8,38.6,13.2,0.0,0.0,0.0,1.0
18,62,61,75,1,13.527829818844936,8.987321812850125,172,72,71,69,66.0,55,72.0,47,50,50.0,0.5468354430379747,55,57,40,63,47.0,0.5654320987654321,65,52.0,40,60,64,0.3016528925619834,35,32,31.0,22,42,0.1217798594847775,9,12,14.0,14,13,0.4285714285714286,57,52.0,45.0,57.0,0.3729903536977492,56,46,1503,1,0,14.150028994683735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63.6,57.2,34.0,12.4,0.0,0.0,0.0,1.0
21,64,63,74,0,13.910821646859096,9.472781556562168,185,75,76,73,78.0,54,67.0,55,60,60.0,0.5569620253164558,60,61,42,58,45.0,0.6518518518518518,68,64.0,64,56,64,0.3512396694214876,35,42,33.0,40,34,0.0702576112412178,6,6,11.0,10,7,0.5182072829131652,54,55.0,67.0,59.0,0.54983922829582,66,63,1634,1,0,16.46297094045011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.8,57.6,42.0,8.0,0.0,0.0,0.0,1.0
22,69,68,77,1,14.80876270134486,9.741027444837728,183,73,86,83,81.0,60,78.0,55,65,67.0,0.6430379746835444,69,63,44,68,56.0,0.6641975308641975,68,67.0,56,63,67,0.1363636363636363,18,21,19.0,33,38,0.0983606557377049,13,9,6.0,13,11,0.5518207282913166,60,64.0,67.0,65.0,0.5916398713826367,66,64,1698,1,1,14.145362428558853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73.2,63.4,31.2,10.4,0.0,0.0,0.0,1.0
22,65,63,72,1,13.910821646859096,8.853808274977197,184,71,53,54,55.0,65,63.0,64,69,62.0,0.5544303797468355,46,54,55,67,43.0,0.5604938271604938,62,47.0,44,63,63,0.6074380165289257,59,61,52.0,60,61,0.0655737704918032,12,6,8.0,7,5,0.6526610644257703,63,60.0,54.0,60.0,0.5659163987138263,61,53,1651,1,0,14.142550641399485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56.8,63.4,60.2,7.6,0.0,0.0,0.0,1.0
20,67,65,78,1,14.346139397261563,8.987321812850125,195,89,68,74,67.0,60,47.0,66,85,72.0,0.6050632911392405,45,65,65,54,56.0,0.4987654320987653,62,52.0,36,43,61,0.1652892561983471,25,21,19.0,22,66,0.1077283372365339,8,15,13.0,10,10,0.5518207282913166,65,52.0,57.0,66.0,0.7041800643086817,69,60,1590,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,67.6,55.2,34.4,11.2,0.0,1.0,0.0,0.0
20,70,68,82,0,14.88022163978423,9.39274525863144,175,71,70,69,70.0,64,65.0,74,54,52.0,0.5544303797468355,47,67,43,71,37.0,0.5679012345679012,68,32.0,47,65,70,0.615702479338843,56,64,54.0,62,58,0.0655737704918032,5,9,9.0,7,8,0.6554621848739496,68,66.0,45.0,58.0,0.5466237942122187,59,64,1699,1,0,14.142550641399485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.6,69.2,58.0,7.6,0.0,0.0,0.0,1.0
18,55,53,66,1,12.301387370778713,6.90875477931522,183,73,62,60,69.0,49,55.0,61,54,45.0,0.460759493670886,44,43,42,53,46.0,0.5333333333333333,58,51.0,49,53,57,0.4958677685950413,48,48,49.0,50,68,0.0608899297423887,6,8,8.0,5,9,0.5518207282913166,47,50.0,47.0,55.0,0.4083601286173633,50,50,1494,1,0,14.145362428558853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,54.6,54.8,49.8,7.2,0.0,0.0,0.0,1.0
21,70,68,79,1,14.731801689838347,8.517393171418904,191,77,76,80,57.0,61,58.0,64,76,83.0,0.4227848101265822,37,22,69,63,22.0,0.4098765432098765,58,21.0,25,55,59,0.731404958677686,69,69,64.0,64,64,0.0983606557377049,13,7,9.0,10,13,0.4313725490196078,30,28.0,33.0,58.0,0.4598070739549839,32,21,1512,1,0,14.150028994683735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,53.6,53.8,68.4,10.4,1.0,0.0,0.0,0.0
18,53,51,62,1,11.60824473564232,6.90875477931522,190,72,51,49,49.0,40,47.0,68,69,58.0,0.2860759493670886,26,19,54,40,20.0,0.2024691358024691,27,20.0,23,24,40,0.5330578512396694,53,52,49.0,47,51,0.0889929742388758,11,7,6.0,12,12,0.2829131652661064,19,25.0,24.0,35.0,0.3536977491961414,30,18,1140,1,0,14.145362428558853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,35.2,39.4,54.0,9.6,1.0,0.0,0.0,0.0
22,72,71,78,0,15.150511887854474,9.680406499268877,181,64,89,90,83.0,61,74.0,78,65,74.0,0.6632911392405064,62,63,54,66,63.0,0.6864197530864197,74,61.0,64,61,70,0.3760330578512397,34,43,39.0,28,58,0.1030444964871194,14,7,9.0,11,13,0.5882352941176471,66,66.0,57.0,71.0,0.7138263665594855,70,68,1835,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,77.2,68.2,41.8,10.8,0.0,0.0,0.0,1.0
22,53,53,60,1,11.982935344196433,8.006700845440367,185,79,19,24,35.0,40,43.0,17,64,50.0,0.040506329113924,11,5,12,27,7.0,0.0296296296296296,10,13.0,13,17,11,0.0371900826446281,9,12,13.0,11,28,0.6018735362997658,50,54,53.0,59,51,0.092436974789916,6,37.0,16.0,22.0,0.1446945337620578,40,7,864,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,21.8,21.8,53.4,0.0,0.0,1.0,0.0
18,51,50,73,1,11.849404844423074,8.006700845440367,188,63,52,64,55.0,52,61.0,46,41,35.0,0.3670886075949367,32,25,49,53,32.0,0.382716049382716,43,39.0,32,47,46,0.4834710743801653,44,47,51.0,49,59,0.0655737704918032,6,6,8.0,10,8,0.4565826330532212,30,46.0,44.0,40.0,0.1961414790996784,44,28,1284,1,0,13.94985196149401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.6,47.6,46.4,7.6,0.0,0.0,0.0,1.0
23,75,75,80,0,15.894952224644102,10.085850775128716,188,79,76,80,72.0,69,59.0,79,75,79.0,0.7164556962025317,76,59,65,72,57.0,0.7382716049382716,70,78.0,62,70,71,0.768595041322314,68,72,71.0,73,80,0.0819672131147541,7,11,11.0,10,6,0.7899159663865546,68,59.0,67.0,63.0,0.7877813504823152,75,70,2017,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,72.0,70.2,71.8,9.0,1.0,0.0,0.0,0.0
19,66,66,79,1,14.45736497045232,8.294299608857235,180,78,75,79,72.0,63,66.0,83,63,70.0,0.529113924050633,64,41,57,58,35.0,0.4641975308641974,55,44.0,37,50,54,0.6528925619834711,64,61,58.0,60,52,0.0843091334894613,14,8,9.0,8,7,0.4817927170868347,46,35.0,44.0,48.0,0.504823151125402,38,36,1606,1,1,14.150028994683735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,57.6,56.0,61.2,9.2,1.0,0.0,0.0,0.0
24,66,63,70,1,13.76421831620775,9.105090961257083,174,68,73,71,62.0,62,75.0,60,43,53.0,0.5670886075949367,50,56,54,65,45.0,0.6074074074074074,68,49.0,53,64,64,0.6033057851239669,44,64,63.0,60,67,0.0749414519906323,8,6,11.0,7,10,0.6582633053221288,63,60.0,50.0,55.0,0.4758842443729903,62,63,1705,1,0,14.557212883287988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.0,62.6,54.8,8.4,0.0,0.0,0.0,1.0
24,69,67,74,1,14.557448378884017,8.853808274977197,182,73,68,74,73.0,65,70.0,65,67,72.0,0.6379746835443039,39,68,67,64,60.0,0.5876543209876542,69,45.0,55,54,67,0.2975206611570248,25,36,36.0,20,45,0.1170960187353629,14,13,9.0,10,14,0.5294117647058824,68,51.0,70.0,48.0,0.6495176848874598,68,63,1684,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,69.4,60.2,36.8,12.0,0.0,1.0,0.0,0.0
22,67,67,75,1,14.508658238524095,9.305741456739437,190,78,41,33,48.0,59,45.0,35,60,58.0,0.0734177215189873,20,7,10,28,10.0,0.0641975308641975,8,12.0,12,26,20,0.0206611570247933,6,14,10.0,18,18,0.7634660421545667,67,66,67.0,68,68,0.1316526610644257,6,57.0,13.0,55.0,0.2893890675241157,50,20,1080,1,0,16.03674976424876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.8,33.2,21.6,67.2,0.0,0.0,1.0,0.0
21,68,66,76,1,14.45736497045232,8.987321812850125,170,72,89,82,71.0,63,61.0,72,66,78.0,0.6050632911392405,41,68,57,57,62.0,0.5160493827160494,64,52.0,44,36,65,0.2314049586776859,39,29,13.0,39,65,0.0866510538641686,13,9,5.0,5,15,0.6134453781512605,67,54.0,59.0,64.0,0.6784565916398715,69,59,1668,1,0,13.530676197711426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,74.4,56.8,37.2,9.4,0.0,1.0,0.0,0.0
25,67,65,70,1,13.76421831620775,8.006700845440367,185,86,64,66,56.0,57,60.0,68,84,73.0,0.4227848101265822,48,24,64,53,24.0,0.4419753086419752,45,33.0,35,61,57,0.6818181818181819,62,63,65.0,62,76,0.0960187353629976,14,6,5.0,13,13,0.4873949579831932,28,34.0,39.0,49.0,0.6559485530546625,57,55,1564,1,0,14.14577520811147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.2,54.6,67.2,10.2,1.0,0.0,0.0,0.0
22,71,69,77,1,14.946912992035967,9.39274525863144,180,75,67,65,62.0,68,64.0,80,63,63.0,0.5797468354430381,60,47,53,73,42.0,0.637037037037037,69,57.0,42,70,72,0.7066115702479339,63,68,65.0,65,65,0.1030444964871194,8,8,15.0,10,13,0.6638655462184874,64,66.0,42.0,66.0,0.572347266881029,56,49,1774,1,0,14.757234194704514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.8,72.2,64.8,10.8,0.0,0.0,0.0,1.0
25,65,65,66,0,13.652992804936396,8.294299608857235,175,70,80,82,75.0,47,80.0,57,59,64.0,0.6430379746835444,67,64,46,60,63.0,0.6123456790123456,68,59.0,57,50,66,0.4132231404958678,44,42,39.0,51,36,0.0889929742388758,6,6,10.0,14,12,0.5518207282913166,57,56.0,62.0,51.0,0.5594855305466238,67,60,1706,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72.2,57.8,47.0,9.6,0.0,0.0,0.0,1.0
23,65,63,73,1,13.815511557963774,8.517393171418904,175,75,64,72,73.0,63,81.0,70,62,58.0,0.5139240506329115,58,51,47,63,30.0,0.6123456790123456,64,69.0,39,62,66,0.6446280991735538,60,62,59.0,59,59,0.0913348946135831,9,10,7.0,10,13,0.6274509803921569,54,58.0,59.0,71.0,0.5530546623794212,58,57,1726,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,61.8,63.8,60.4,9.8,1.0,0.0,0.0,0.0
20,55,53,65,1,12.25486757159303,7.601402334583733,183,72,62,58,50.0,43,61.0,55,59,57.0,0.3341772151898734,35,20,50,50,23.0,0.3530864197530864,45,29.0,30,45,46,0.5661157024793388,53,55,54.0,55,45,0.1147540983606557,11,11,13.0,10,14,0.3753501400560224,22,42.0,35.0,42.0,0.2893890675241157,28,24,1290,1,0,14.145362428558853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,42.6,47.6,55.2,11.8,1.0,0.0,0.0,0.0
18,61,61,75,1,13.493928313146206,6.2166061010848646,183,74,82,79,72.0,57,58.0,60,57,58.0,0.4683544303797468,47,38,49,62,35.0,0.4913580246913579,54,48.0,39,58,52,0.615702479338843,55,60,59.0,55,64,0.0960187353629976,6,13,10.0,9,13,0.5350140056022409,48,49.0,40.0,46.0,0.3987138263665594,40,42,1568,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,58.6,56.2,57.2,10.2,1.0,0.0,0.0,0.0
23,65,63,69,0,13.45883704259595,8.987321812850125,188,83,52,62,49.0,61,51.0,63,75,70.0,0.4531645569620253,39,29,64,62,31.0,0.4271604938271605,46,38.0,26,58,57,0.6570247933884298,60,64,60.0,58,58,0.0913348946135831,12,11,7.0,12,7,0.4201680672268907,22,43.0,34.0,52.0,0.4565916398713825,40,27,1448,1,0,14.14577520811147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45.8,56.6,63.4,9.8,1.0,0.0,0.0,0.0
20,62,62,73,1,13.623139877437296,8.006700845440367,182,73,65,63,65.0,53,66.0,53,57,56.0,0.5164556962025317,54,44,49,62,41.0,0.5753086419753086,63,48.0,48,61,65,0.6735537190082646,60,64,64.0,60,52,0.1147540983606557,10,9,10.0,15,15,0.5798319327731092,52,62.0,46.0,59.0,0.3954983922829582,53,37,1622,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,57.6,60.6,61.0,11.8,1.0,0.0,0.0,0.0
21,61,60,70,0,13.21767537538882,8.294299608857235,184,80,62,67,66.0,57,62.0,61,74,63.0,0.5443037974683544,59,55,49,56,42.0,0.5679012345679012,59,52.0,55,55,61,0.5247933884297521,49,52,51.0,50,56,0.0960187353629976,10,13,8.0,10,10,0.5574229691876751,59,58.0,41.0,56.0,0.562700964630225,58,52,1632,1,0,14.150028994683735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,60.2,58.2,55.2,10.2,0.0,0.0,0.0,1.0
27,71,69,70,1,14.285514812209817,9.305741456739437,180,80,68,68,69.0,66,66.0,54,57,57.0,0.6253164556962026,64,65,47,73,44.0,0.6567901234567901,72,55.0,46,72,73,0.6942148760330579,67,64,62.0,63,65,0.0796252927400468,13,8,8.0,10,5,0.7394957983193278,70,69.0,62.0,59.0,0.4630225080385852,54,55,1791,1,0,14.557212883287988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,65.4,68.2,62.6,8.8,0.0,0.0,0.0,1.0
21,68,68,78,0,14.77102238760702,9.105090961257083,185,74,74,76,71.0,63,70.0,74,72,78.0,0.5721518987341773,63,39,65,67,38.0,0.6172839506172839,63,49.0,62,63,65,0.6694214876033058,62,65,60.0,64,75,0.0936768149882904,11,9,10.0,7,13,0.6386554621848739,60,61.0,33.0,55.0,0.662379421221865,65,50,1797,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,63.4,66.0,64.6,10.0,1.0,0.0,0.0,0.0
21,69,68,78,1,14.80876270134486,8.294299608857235,176,72,88,79,89.0,65,87.0,74,69,80.0,0.610126582278481,53,65,61,56,52.0,0.5407407407407407,78,37.0,40,45,71,0.0702479338842975,13,11,18.0,15,52,0.1147540983606557,10,12,12.0,14,11,0.5154061624649859,69,52.0,61.0,66.0,0.6816720257234727,64,58,1661,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,74.8,59.6,25.2,11.8,0.0,1.0,0.0,0.0
21,66,64,75,1,14.077875591662238,8.517393171418904,183,73,72,70,60.0,58,58.0,60,74,77.0,0.5620253164556963,28,66,61,59,54.0,0.4691358024691358,62,44.0,34,39,63,0.0578512396694215,11,11,17.0,12,45,0.1241217798594847,13,10,13.0,12,15,0.4705882352941176,67,53.0,56.0,57.0,0.6270096463022508,59,58,1491,1,0,14.58504686809752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,65.8,54.8,25.0,12.6,0.0,1.0,0.0,0.0
27,67,67,67,1,13.910821646859096,8.987321812850125,177,72,71,70,71.0,53,71.0,56,57,66.0,0.6886075949367089,66,66,58,67,61.0,0.6543209876543209,69,60.0,57,63,68,0.3181818181818182,34,35,33.0,30,45,0.063231850117096,8,8,8.0,6,7,0.5602240896358543,66,62.0,62.0,63.0,0.5755627009646302,67,66,1687,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68.6,63.2,37.8,7.4,0.0,0.0,0.0,1.0
19,56,56,68,1,12.611541086966117,8.006700845440367,190,82,26,33,33.0,51,24.0,16,60,52.0,0.0455696202531645,11,6,12,28,7.0,0.0543209876543209,6,12.0,11,28,17,0.0206611570247933,8,11,11.0,20,20,0.6182669789227166,55,55,54.0,54,56,0.0756302521008403,6,29.0,17.0,38.0,0.1414790996784565,41,8,878,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.4,23.6,22.0,54.8,0.0,0.0,1.0,0.0
22,63,61,64,1,13.017005083966255,9.210440366976515,178,74,77,87,73.0,55,62.0,52,68,80.0,0.539240506329114,39,61,54,52,53.0,0.474074074074074,59,47.0,38,41,59,0.1942148760330578,24,25,23.0,20,58,0.1124121779859484,15,10,11.0,13,9,0.5210084033613446,61,49.0,63.0,53.0,0.5594855305466238,58,49,1545,1,1,14.150028994683735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,68.4,50.6,32.0,11.6,0.0,1.0,0.0,0.0
24,65,63,68,1,13.384729180332174,8.517393171418904,189,85,58,63,57.0,57,62.0,57,81,75.0,0.4329113924050633,37,38,60,57,25.0,0.3580246913580247,42,31.0,24,54,46,0.6528925619834711,60,63,60.0,61,68,0.0913348946135831,13,6,10.0,9,11,0.4789915966386554,32,40.0,35.0,50.0,0.5337620578778135,51,35,1478,1,0,14.144850341401751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.4,50.8,65.0,9.8,1.0,0.0,0.0,0.0
25,73,73,74,1,15.096444681204078,10.043292972227004,173,69,82,77,87.0,68,83.0,73,48,65.0,0.6835443037974684,66,68,56,70,56.0,0.7604938271604937,79,76.0,71,60,74,0.2231404958677686,25,27,27.0,25,33,0.0843091334894613,6,14,6.0,14,6,0.5378151260504201,66,71.0,62.0,64.0,0.617363344051447,69,70,1780,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75.0,69.6,30.4,9.2,0.0,0.0,0.0,1.0
21,67,67,81,1,14.603968372873895,7.601402334583733,192,78,32,31,35.0,58,30.0,28,61,57.0,0.1012658227848101,14,13,14,36,9.0,0.0641975308641975,12,13.0,13,26,14,0.0702479338842975,11,14,17.0,14,27,0.7564402810304449,69,67,64.0,67,66,0.1456582633053221,8,49.0,19.0,38.0,0.2315112540192925,48,11,1047,1,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27.2,30.6,23.4,66.6,0.0,0.0,1.0,0.0
19,64,59,76,1,13.26212705890841,8.006700845440367,172,70,71,55,71.0,59,79.0,54,35,39.0,0.5544303797468355,55,52,38,65,55.0,0.6320987654320988,67,61.0,56,62,62,0.4586776859504132,45,46,45.0,36,44,0.1147540983606557,9,13,14.0,8,15,0.5126050420168067,56,61.0,51.0,53.0,0.337620578778135,56,54,1589,1,0,15.558960245458886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.2,60.8,41.4,11.8,0.0,0.0,0.0,1.0
21,54,52,64,1,12.206077645517674,9.105090961257083,177,63,68,72,69.0,44,60.0,60,53,46.0,0.4379746835443037,44,48,41,48,38.0,0.4296296296296296,54,38.0,31,49,54,0.2355371900826446,20,27,35.0,18,32,0.0960187353629976,7,6,13.0,15,10,0.330532212885154,48,46.0,39.0,48.0,0.360128617363344,44,42,1319,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,57.2,51.4,30.6,10.2,0.0,0.0,0.0,1.0
21,66,65,75,1,14.220976332738882,8.853808274977197,185,76,61,66,62.0,63,57.0,72,73,71.0,0.5620253164556963,53,40,61,65,49.0,0.6617283950617283,62,66.0,64,63,65,0.6528925619834711,62,63,58.0,60,66,0.0983606557377049,8,13,12.0,7,12,0.6218487394957983,58,61.0,42.0,64.0,0.6720257234726688,65,61,1761,1,0,14.142550641399485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.8,65.2,63.2,10.4,0.0,0.0,0.0,1.0
25,74,73,74,1,15.096444681204078,6.90875477931522,175,73,84,80,86.0,69,85.0,62,54,66.0,0.6405063291139241,72,71,36,66,54.0,0.7456790123456789,78,74.0,70,56,76,0.2355371900826446,25,23,34.0,24,62,0.072599531615925,9,10,7.0,6,9,0.6162464985994398,73,70.0,56.0,75.0,0.617363344051447,69,74,1790,1,0,15.259685396540409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,76.4,66.0,32.0,8.2,0.0,0.0,0.0,1.0
22,68,68,80,1,14.77102238760702,8.517393171418904,190,94,60,57,57.0,63,27.0,33,75,73.0,0.1316455696202532,12,9,14,55,8.0,0.1679012345679012,14,13.0,13,60,20,0.0661157024793388,14,13,14.0,22,31,0.7915690866510539,68,65,79.0,64,72,0.1988795518207282,8,60.0,15.0,24.0,0.4180064308681672,59,23,1270,1,0,16.08201581890517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,39.8,45.6,27.6,69.6,0.0,0.0,1.0,0.0
23,64,63,70,1,13.790193775620484,8.517393171418904,181,69,91,89,80.0,59,64.0,59,34,48.0,0.5240506329113924,53,55,37,57,51.0,0.5432098765432098,62,56.0,45,50,59,0.2024793388429752,18,29,27.0,22,44,0.1124121779859484,11,15,10.0,15,7,0.4649859943977591,58,59.0,48.0,59.0,0.4019292604501608,61,56,1529,1,1,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,71.6,56.8,26.0,11.6,0.0,0.0,0.0,1.0
20,56,53,66,1,12.301387370778713,6.85751406254539,160,65,75,69,79.0,56,87.0,60,48,52.0,0.4379746835443037,39,35,47,60,38.0,0.4716049382716049,52,38.0,38,56,59,0.4338842975206611,40,44,46.0,45,55,0.1194379391100702,11,14,13.0,9,14,0.4705882352941176,48,44.0,41.0,48.0,0.3762057877813504,50,40,1502,1,0,14.144850341401751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,56.2,55.8,44.6,12.2,0.0,0.0,0.0,1.0
24,72,70,73,1,14.603968372873895,8.517393171418904,177,72,83,80,82.0,66,73.0,70,59,72.0,0.6936708860759494,64,67,58,65,66.0,0.6345679012345679,76,55.0,49,57,72,0.2272727272727273,22,27,31.0,18,50,0.0819672131147541,12,6,5.0,8,14,0.5434173669467787,68,65.0,58.0,67.0,0.562700964630225,54,53,1705,1,0,14.145362428558853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,72.0,65.8,31.4,9.0,0.0,0.0,0.0,1.0
21,68,65,74,1,14.285514812209817,8.987321812850125,180,78,72,67,77.0,62,72.0,73,58,56.0,0.589873417721519,60,59,43,66,51.0,0.637037037037037,70,48.0,58,64,70,0.487603305785124,46,50,47.0,54,50,0.1288056206088993,14,13,15.0,9,14,0.6022408963585434,62,66.0,48.0,60.0,0.562700964630225,61,60,1735,1,0,14.145362428558853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.8,67.8,51.0,13.0,0.0,0.0,0.0,1.0
